Initials,DateBlkTrtmnt,Date.x,Block.x,Treatment,CountType,Insect.type,Concat_DBT_sp_num,DG_Spec_ID_code,Jaime_Family_ID.x,Jaime_Genus_ID.x,Jaime_Species_ID.x,Jaime_GenusSpeciesID.x,Jaime_Sex_ID.x,PlantCode.x,InsectGenus,InsectSpecies,TypeGenusSpeInsect,PhotoPacket,Idnotes,Sex,Count,PlantGenus,PlantSpecies,Pollen_Nectar,Idnumber,captured.,Notes.x,Date.y,Block.y,Trtmnt,Loc,Time,Netter,AvegWindMph,TempC,Humidity,CloudCover,PercentInSun,Genus,Species,TotalOpenFl,TotalCloseFl,Plnt_categ,NatorNon,Notes.y,...20,Jaime_Family_ID.y,Jaime_Genus_ID.y,Jaime_Species_ID.y,Jaime_GenusSpeciesID.y,Jaime_Sex_ID.y,PlantCode.y,DGPrelimFam,DGPrelimGenus,DGPrelimSp,DGPrelimGenSp,DGPrelimSex,...13,Notes
AD,22Jul2024stavh,22Jul2024,stav,h,N2,Bee,22Jul2024stavhp8,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,22Jul2024stavHp8,"yellow underneath, no corbicula, 13 segments",male,1,Horkelia,californica,,p8,y,,22Jul2024,stav,h,1291 B,0.62152777777777779,DG,6.1,16.7,88,75,100,Loropetalum,chilense,22,0,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,22Jul2024stavh,22Jul2024,stav,h,N2,Bee,22Jul2024stavh,,,,,,,,Bombus,,Bee Bombus ,,,,1,Horkelia,californica,,,missed,,22Jul2024,stav,h,1291 B,0.62152777777777779,DG,6.1,16.7,88,75,100,Symphyotrichum,chilense,48,8,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,22Jul2024stavh,22Jul2024,stav,h,N2,Bee,22Jul2024stavh,,,,,,,,Bombus,,Bee Bombus ,,,,1,Horkelia,californica,,,missed,,22Jul2024,stav,h,1291 B,0.62152777777777779,DG,6.1,16.7,88,75,100,Horkelia,californica,35,0,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,22Jul2024stavh,22Jul2024,stav,h,N2,Bee,22Jul2024stavh,,,,,,,,Bombus,,Bee Bombus ,,,,1,Horkelia,californica,,,missed,,22Jul2024,stav,h,1291 B,0.62152777777777779,DG,6.1,16.7,88,75,100,Grindelia,stricta,3,5,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,22Jul2024stavh,22Jul2024,stav,h,N2,Bee,22Jul2024stavh,,,,,,,,Bombus,,Bee Bombus ,,,,1,Horkelia,californica,,,missed,,22Jul2024,stav,h,1291 B,0.62152777777777779,DG,6.1,16.7,88,75,100,Malva,NA,30,135,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,22Jul2024stavh,22Jul2024,stav,h,N2,Bee,22Jul2024stavh,,,,,,,,Bombus,,Bee Bombus ,,,,1,Horkelia,californica,,,missed,,22Jul2024,stav,h,1291 B,0.62152777777777779,DG,6.1,16.7,88,75,100,Loropetalum,chilense,22,0,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,snapshot,Bee,24Jul2024fscgnh,,,,,,,,,,Bee  ,,,,1,Achillea,millefolium,,,,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Digitalis,white,5,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,snapshot,Bee,24Jul2024fscgnh,,,,,,,,,,Bee  ,,,,1,Achillea,millefolium,,,,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Oxalis,corniculata,16,26,weedy,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,snapshot,Bee,24Jul2024fscgnh,,,,,,,,,,Bee  ,,,,1,Achillea,millefolium,,,,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Daucus,carota,323,220,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,snapshot,Bee,24Jul2024fscgnh,,,,,,,,,,Bee  ,,,,1,Achillea,millefolium,,,,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Achillea,millefolium,2222,110,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,snapshot,Bee,24Jul2024fscgnh,,,,,,,,,,Bee  ,,,,1,Achillea,millefolium,,,,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Eriogonum,latifolium,2457,1776,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,snapshot,Hoverfly,24Jul2024fscgnh,,,,,,,,,,Hoverfly  ,,,,1,Achillea,millefolium,,,,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Digitalis,white,5,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,snapshot,Hoverfly,24Jul2024fscgnh,,,,,,,,,,Hoverfly  ,,,,1,Achillea,millefolium,,,,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Oxalis,corniculata,16,26,weedy,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,snapshot,Hoverfly,24Jul2024fscgnh,,,,,,,,,,Hoverfly  ,,,,1,Achillea,millefolium,,,,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Daucus,carota,323,220,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,snapshot,Hoverfly,24Jul2024fscgnh,,,,,,,,,,Hoverfly  ,,,,1,Achillea,millefolium,,,,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Achillea,millefolium,2222,110,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,snapshot,Hoverfly,24Jul2024fscgnh,,,,,,,,,,Hoverfly  ,,,,1,Achillea,millefolium,,,,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Eriogonum,latifolium,2457,1776,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Hoverfly,24Jul2024fscgnhp1,,,,,,,,Helophilus?,,Hoverfly Helophilus? ,24Jul2024fscgNHp1,,,1,Achillea,millefolium,,p1,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Digitalis,white,5,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Hoverfly,24Jul2024fscgnhp1,,,,,,,,Helophilus?,,Hoverfly Helophilus? ,24Jul2024fscgNHp1,,,1,Achillea,millefolium,,p1,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Oxalis,corniculata,16,26,weedy,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Hoverfly,24Jul2024fscgnhp1,,,,,,,,Helophilus?,,Hoverfly Helophilus? ,24Jul2024fscgNHp1,,,1,Achillea,millefolium,,p1,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Daucus,carota,323,220,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Hoverfly,24Jul2024fscgnhp1,,,,,,,,Helophilus?,,Hoverfly Helophilus? ,24Jul2024fscgNHp1,,,1,Achillea,millefolium,,p1,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Achillea,millefolium,2222,110,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Hoverfly,24Jul2024fscgnhp1,,,,,,,,Helophilus?,,Hoverfly Helophilus? ,24Jul2024fscgNHp1,,,1,Achillea,millefolium,,p1,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Eriogonum,latifolium,2457,1776,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Bee,24Jul2024fscgnhs1,,,,,,,,"small,dark",,"Bee small,dark ",,,,1,Achillea,millefolium,,s1,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Digitalis,white,5,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Bee,24Jul2024fscgnhs1,,,,,,,,"small,dark",,"Bee small,dark ",,,,1,Achillea,millefolium,,s1,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Oxalis,corniculata,16,26,weedy,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Bee,24Jul2024fscgnhs1,,,,,,,,"small,dark",,"Bee small,dark ",,,,1,Achillea,millefolium,,s1,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Daucus,carota,323,220,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Bee,24Jul2024fscgnhs1,,,,,,,,"small,dark",,"Bee small,dark ",,,,1,Achillea,millefolium,,s1,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Achillea,millefolium,2222,110,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Bee,24Jul2024fscgnhs1,,,,,,,,"small,dark",,"Bee small,dark ",,,,1,Achillea,millefolium,,s1,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Eriogonum,latifolium,2457,1776,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Wasp,24Jul2024fscgnhp2,,,,,,,,Vespula,alascensis,Wasp Vespula alascensis,24Jul2024fscgNHp2,,,1,,,,p2,,on leaves Fragaria,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Digitalis,white,5,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Wasp,24Jul2024fscgnhp2,,,,,,,,Vespula,alascensis,Wasp Vespula alascensis,24Jul2024fscgNHp2,,,1,,,,p2,,on leaves Fragaria,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Oxalis,corniculata,16,26,weedy,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Wasp,24Jul2024fscgnhp2,,,,,,,,Vespula,alascensis,Wasp Vespula alascensis,24Jul2024fscgNHp2,,,1,,,,p2,,on leaves Fragaria,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Daucus,carota,323,220,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Wasp,24Jul2024fscgnhp2,,,,,,,,Vespula,alascensis,Wasp Vespula alascensis,24Jul2024fscgNHp2,,,1,,,,p2,,on leaves Fragaria,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Achillea,millefolium,2222,110,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Wasp,24Jul2024fscgnhp2,,,,,,,,Vespula,alascensis,Wasp Vespula alascensis,24Jul2024fscgNHp2,,,1,,,,p2,,on leaves Fragaria,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Eriogonum,latifolium,2457,1776,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Hoverfly,24Jul2024fscgnhmissed,,,,,,,,,,Hoverfly  ,,,,1,Achillea,millefolium,,missed,no,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Digitalis,white,5,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Hoverfly,24Jul2024fscgnhmissed,,,,,,,,,,Hoverfly  ,,,,1,Achillea,millefolium,,missed,no,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Oxalis,corniculata,16,26,weedy,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Hoverfly,24Jul2024fscgnhmissed,,,,,,,,,,Hoverfly  ,,,,1,Achillea,millefolium,,missed,no,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Daucus,carota,323,220,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Hoverfly,24Jul2024fscgnhmissed,,,,,,,,,,Hoverfly  ,,,,1,Achillea,millefolium,,missed,no,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Achillea,millefolium,2222,110,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Hoverfly,24Jul2024fscgnhmissed,,,,,,,,,,Hoverfly  ,,,,1,Achillea,millefolium,,missed,no,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Eriogonum,latifolium,2457,1776,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Bee,24Jul2024fscgnhmissed,,,,,,,,"small,dark",,"Bee small,dark ",,,,1,Achillea,millefolium,,missed,no,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Digitalis,white,5,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Bee,24Jul2024fscgnhmissed,,,,,,,,"small,dark",,"Bee small,dark ",,,,1,Achillea,millefolium,,missed,no,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Oxalis,corniculata,16,26,weedy,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Bee,24Jul2024fscgnhmissed,,,,,,,,"small,dark",,"Bee small,dark ",,,,1,Achillea,millefolium,,missed,no,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Daucus,carota,323,220,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Bee,24Jul2024fscgnhmissed,,,,,,,,"small,dark",,"Bee small,dark ",,,,1,Achillea,millefolium,,missed,no,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Achillea,millefolium,2222,110,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Bee,24Jul2024fscgnhmissed,,,,,,,,"small,dark",,"Bee small,dark ",,,,1,Achillea,millefolium,,missed,no,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Eriogonum,latifolium,2457,1776,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Wasp,24Jul2024fscgnhmissed,,,,,,,,,,Wasp  ,,,,1,Achillea,millefolium,,missed,no,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Digitalis,white,5,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Wasp,24Jul2024fscgnhmissed,,,,,,,,,,Wasp  ,,,,1,Achillea,millefolium,,missed,no,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Oxalis,corniculata,16,26,weedy,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Wasp,24Jul2024fscgnhmissed,,,,,,,,,,Wasp  ,,,,1,Achillea,millefolium,,missed,no,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Daucus,carota,323,220,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Wasp,24Jul2024fscgnhmissed,,,,,,,,,,Wasp  ,,,,1,Achillea,millefolium,,missed,no,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Achillea,millefolium,2222,110,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Wasp,24Jul2024fscgnhmissed,,,,,,,,,,Wasp  ,,,,1,Achillea,millefolium,,missed,no,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Eriogonum,latifolium,2457,1776,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Bee,24Jul2024fscgnhs2,,,,,,,,,,Bee  ,,,,1,Eriogonum ,latifolium,,s2,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Digitalis,white,5,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Bee,24Jul2024fscgnhs2,,,,,,,,,,Bee  ,,,,1,Eriogonum ,latifolium,,s2,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Oxalis,corniculata,16,26,weedy,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Bee,24Jul2024fscgnhs2,,,,,,,,,,Bee  ,,,,1,Eriogonum ,latifolium,,s2,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Daucus,carota,323,220,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Bee,24Jul2024fscgnhs2,,,,,,,,,,Bee  ,,,,1,Eriogonum ,latifolium,,s2,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Achillea,millefolium,2222,110,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Bee,24Jul2024fscgnhs2,,,,,,,,,,Bee  ,,,,1,Eriogonum ,latifolium,,s2,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Eriogonum,latifolium,2457,1776,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Wasp,24Jul2024fscgnhp3,,,,,,,,Vespula,alascensis,Wasp Vespula alascensis,24Jul2024fschNHp3,,,1,Achillea,millefolium,,p3,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Digitalis,white,5,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Wasp,24Jul2024fscgnhp3,,,,,,,,Vespula,alascensis,Wasp Vespula alascensis,24Jul2024fschNHp3,,,1,Achillea,millefolium,,p3,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Oxalis,corniculata,16,26,weedy,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Wasp,24Jul2024fscgnhp3,,,,,,,,Vespula,alascensis,Wasp Vespula alascensis,24Jul2024fschNHp3,,,1,Achillea,millefolium,,p3,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Daucus,carota,323,220,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Wasp,24Jul2024fscgnhp3,,,,,,,,Vespula,alascensis,Wasp Vespula alascensis,24Jul2024fschNHp3,,,1,Achillea,millefolium,,p3,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Achillea,millefolium,2222,110,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Wasp,24Jul2024fscgnhp3,,,,,,,,Vespula,alascensis,Wasp Vespula alascensis,24Jul2024fschNHp3,,,1,Achillea,millefolium,,p3,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Eriogonum,latifolium,2457,1776,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Hoverfly,24Jul2024fscgnhp4,,,,,,,,Eristalis,,Hoverfly Eristalis ,24Jul2024fscgNHp4,,,1,Achillea,millefolium,,p4,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Digitalis,white,5,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Hoverfly,24Jul2024fscgnhp4,,,,,,,,Eristalis,,Hoverfly Eristalis ,24Jul2024fscgNHp4,,,1,Achillea,millefolium,,p4,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Oxalis,corniculata,16,26,weedy,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Hoverfly,24Jul2024fscgnhp4,,,,,,,,Eristalis,,Hoverfly Eristalis ,24Jul2024fscgNHp4,,,1,Achillea,millefolium,,p4,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Daucus,carota,323,220,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Hoverfly,24Jul2024fscgnhp4,,,,,,,,Eristalis,,Hoverfly Eristalis ,24Jul2024fscgNHp4,,,1,Achillea,millefolium,,p4,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Achillea,millefolium,2222,110,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N1,Hoverfly,24Jul2024fscgnhp4,,,,,,,,Eristalis,,Hoverfly Eristalis ,24Jul2024fscgNHp4,,,1,Achillea,millefolium,,p4,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Eriogonum,latifolium,2457,1776,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,24Jul2024fscgnh,24Jul2024,fscg,nh,N2,Hoverfly,24Jul2024fscgnhp5,,,,,,,,Eristalis,,Hoverfly Eristalis ,24Jul2024fscgNHp5,,,1,Achillea,millefolium,,p5,yes,,24Jul2024,fscg,nh,north planter,0.46666666666666662,"DG,GW,BG",1,24.4,0.69,0.03,1,Digitalis,white,5,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
